address,total_in,total_in_usd,total_out,total_out_usd
LXCreDnXpA9LstTpQDdUyuENtaaxzv2xSf,8.95940554,743.59,8.95940554,739.97
LgHBXqb57or4VdxbcRg24reJNo6FSq7YVc,10.49951783,749.69,10.49951783,738.7
LcD126qARpuZdqjaMAc54iaNRQ2x8DsrJa,10.52673049,729.39,10.52673049,732.52
LUM3oBaURnSCY35fFBJgfvjtqBj9Nn55TM,9.97343537,727.7,9.97343537,732.16
LWDCnswhe3Lok1w6CtE3zNwJ42dkXTBQbs,10.449,731.17,10.449,731.17
LLrUDZoe3WPTCvNXXFPVijBs46AtFCiLQL,9.37652899,742.14,9.37652899,726.23
LdRALyUQvKLJknPxWZjuc19hxs9TF95Lux,9.32517303,722.12,9.32517303,724.8
La34Vto2poMzUie8pt58shHyAdfs6GEWU2,10.49181893,717.39,10.49181893,719.2
LNTr9zndA93diY6i4wFctL8bauThPRojt1,10.111078,713.31,10.111078,718.62
LWHDdQQAaxABfx41gm1sz6jiD29ftdynij,8.8338336,709.74,8.8338336,717.5
LPyBHjWXuuJpkDGMkzDAtvismo5Ez5JCFX,8.46157824,699.36,8.46157824,710.9
LY7poo8ZWfNjuFzte2vh6dJWSrhdFAgLke,9.88962329,715.66,9.88962329,710.24
LV31A48S8mU9fUkJSEaew72k6wTuf3BBjq,11.33,692.3,11.33,705.65
LUPZt6xHV34uoKDQnWwogRiXJ1HL7CYqUV,11.2130668,711.4,11.2130668,704.08
LRRZ4qA4itiXx9VDXdTPKkPtmpCpdk3N5B,9.841148,698.03,9.841148,698.03
LS38MrB2a6qaJxYV23shE54hsuia6hdd6H,8.80652064,694.94,8.80652064,697.72
LZ77YLb1jZMoR1zxjkCY98bE5MPxhwfbks,9.81928931,715.38,9.81928931,696.79
LRL9b5EiFSSQb8w2SSVmrtWDQ22NZHHGco,9.78508216,675.15,9.78508216,694.77
LN2gNoXyPtsouWYKKG8J4nmNuaevZW3aQk,9.06190821,713.12,9.06190821,692.55
LL5dCWidjDWLFYDuKFTWPjJh15CtDRtF23,9.35528641,682.06,9.35528641,686.88
LUckoZGUKyYoQZj8opYMnpQXhzvegzUnVy,10.218,685.82,10.218,685.82
LPWDyCSNJwTDPeSWa3tJPM8aFfNmLCn9s4,8.34106557,687.38,8.34106557,679.07
